LR.Index	CellCall	CellChat	CellPhoneDB	CytoTalk	ICELLNET	iTALK	NATMI	scMLnet	SinglecellsignalR	celltalkdb
COL4A5_CD47	0	0	0	0	0	1	0	1	1	1
COL4A5_CD93	0	0	0	1	0	1	1	1	1	1
COL4A5_DDR1	0	0	0	0	1	0	0	0	0	0
COL4A5_GP6	0	1	0	0	0	0	0	0	0	0
COL4A5_ITGA1	0	1	0	0	1	1	0	1	1	1
COL4A5_ITGA10	0	1	0	0	1	0	0	0	0	0
COL4A5_ITGA11	0	1	0	0	1	0	0	0	0	0
COL4A5_ITGA2	0	1	0	0	1	1	0	1	1	1
COL4A5_ITGA3	0	1	0	0	0	0	0	0	0	0
COL4A5_ITGA9	0	1	0	0	0	0	0	0	0	0
COL4A5_ITGAV	0	1	0	0	0	1	0	1	1	1
COL4A5_ITGB1	0	1	0	0	1	1	0	1	1	1
COL4A5_ITGB8	0	1	0	0	0	0	0	0	0	0
COL4A5_SDC1	0	1	0	0	0	0	0	0	0	0
COL4A5_SDC4	0	1	0	0	0	0	0	0	0	0
COL4A6_CD44	0	1	0	0	0	0	0	0	0	0
COL4A6_CD47	0	0	0	0	0	1	0	1	1	1
COL4A6_CD93	0	0	0	1	0	1	1	1	1	1
COL4A6_DDR1	0	0	0	0	1	0	0	0	0	0
COL4A6_GP6	0	1	0	0	0	0	0	0	0	0
COL4A6_ITGA1	0	1	0	0	1	1	0	1	1	1
COL4A6_ITGA10	0	1	0	0	1	0	0	0	0	0
COL4A6_ITGA11	0	1	0	0	1	0	0	0	0	0
COL4A6_ITGA2	0	1	0	0	1	1	0	1	1	1
COL4A6_ITGA3	0	1	0	0	0	0	0	0	0	0
COL4A6_ITGA9	0	1	0	0	0	0	0	0	0	0
COL4A6_ITGAV	0	1	0	0	0	1	0	1	1	1
COL4A6_ITGB1	0	1	0	0	1	1	0	1	1	1
COL4A6_ITGB8	0	1	0	0	0	0	0	0	0	0
COL4A6_SDC1	0	1	0	0	0	0	0	0	0	0
COL4A6_SDC4	0	1	0	0	0	0	0	0	0	0
COL5A1_DDR1	0	0	0	0	1	0	0	0	0	0
COL5A1_ITGA1	0	0	0	0	1	1	0	1	1	1
COL5A1_ITGA10	0	0	0	0	1	0	0	0	0	0
COL5A1_ITGA11	0	0	0	0	1	0	0	0	0	0
COL5A1_ITGA2	0	0	0	0	1	0	0	0	0	0
COL5A1_ITGB1	0	0	0	0	1	1	0	1	1	1
COL5A1_SDC3	0	0	0	1	0	1	1	1	1	1
COL5A2_DDR1	0	0	0	1	1	1	1	1	1	1
COL5A2_ITGA1	0	0	0	0	1	1	0	1	1	1
COL5A2_ITGA10	0	0	0	0	1	0	0	0	0	0
COL5A2_ITGA11	0	0	0	0	1	0	0	0	0	0
COL5A2_ITGA2	0	0	0	0	1	0	0	0	0	0
COL5A2_ITGB1	0	0	0	0	1	1	0	1	1	1
COL5A3_DDR1	0	0	0	0	1	0	0	0	0	0
COL5A3_ITGA1	0	0	0	0	1	0	0	0	0	0
COL5A3_ITGA10	0	0	0	0	1	0	0	0	0	0
COL5A3_ITGA11	0	0	0	0	1	0	0	0	0	0
COL5A3_ITGA2	0	0	0	0	1	0	0	0	0	0
COL5A3_ITGB1	0	0	0	0	1	0	0	0	0	0
COL5A3_SDC3	0	0	0	1	0	1	1	1	1	0
COL6A1_CD44	0	1	0	0	0	0	0	0	0	0
COL6A1_DDR1	0	0	0	0	1	0	0	0	0	0
COL6A1_GP6	0	1	0	0	0	0	0	0	0	0
COL6A1_ITGA1	0	1	0	0	1	1	0	1	1	1
COL6A1_ITGA10	0	1	0	0	1	0	0	0	0	0
COL6A1_ITGA11	0	1	0	0	1	0	0	0	0	0
COL6A1_ITGA2	0	1	0	0	1	1	0	1	1	1
COL6A1_ITGA3	0	1	0	0	0	0	0	0	0	0
COL6A1_ITGA6	0	0	0	0	0	1	0	1	1	1
COL6A1_ITGA9	0	1	0	0	0	0	0	0	0	0
COL6A1_ITGAV	0	1	0	0	0	0	0	0	0	0
COL6A1_ITGB1	0	1	0	0	1	1	0	1	1	1
COL6A1_ITGB8	0	1	0	0	0	0	0	0	0	0
COL6A1_SDC1	0	1	0	0	0	0	0	0	0	0
COL6A1_SDC4	0	1	0	0	0	0	0	0	0	0
COL6A2_CD44	0	1	0	0	0	0	0	0	0	0
COL6A2_DDR1	0	0	0	0	1	0	0	0	0	0
COL6A2_GP6	0	1	0	0	0	0	0	0	0	0
COL6A2_ITGA1	0	1	0	0	1	1	0	1	1	1
COL6A2_ITGA10	0	1	0	0	1	0	0	0	0	0
COL6A2_ITGA11	0	1	0	0	1	0	0	0	0	0
COL6A2_ITGA2	0	1	0	0	1	1	0	1	1	1
COL6A2_ITGA3	0	1	0	0	0	0	0	0	0	0
COL6A2_ITGA9	0	1	0	0	0	0	0	0	0	0
COL6A2_ITGAV	0	1	0	0	0	0	0	0	0	0
COL6A2_ITGB1	0	1	0	0	1	1	0	1	1	1
COL6A2_ITGB8	0	1	0	0	0	0	0	0	0	0
COL6A2_SDC1	0	1	0	0	0	0	0	0	0	0
COL6A2_SDC4	0	1	0	0	0	0	0	0	0	0
COL6A3_CD44	0	1	0	0	0	0	0	0	0	0
COL6A3_DDR1	0	0	0	0	1	0	0	0	0	0
COL6A3_GP6	0	1	0	0	0	0	0	0	0	0
COL6A3_ITGA1	0	1	0	0	1	1	0	1	1	1
COL6A3_ITGA10	0	1	0	0	1	0	0	0	0	0
COL6A3_ITGA11	0	1	0	0	1	0	0	0	0	0
COL6A3_ITGA2	0	1	0	0	1	1	0	1	1	1
COL6A3_ITGA3	0	1	0	0	0	0	0	0	0	0
COL6A3_ITGA9	0	1	0	0	0	0	0	0	0	0
COL6A3_ITGAV	0	1	0	0	0	0	0	0	0	0
COL6A3_ITGB1	0	1	0	0	1	1	0	1	1	1
COL6A3_ITGB8	0	1	0	0	0	0	0	0	0	0
COL6A3_SDC1	0	1	0	0	0	0	0	0	0	0
COL6A3_SDC4	0	1	0	0	0	0	0	0	0	0
COL6A5_CD44	0	1	0	0	0	0	0	0	0	0
COL6A5_DDR1	0	0	0	0	1	0	0	0	0	0
COL6A5_GP6	0	1	0	0	0	0	0	0	0	0
COL6A5_ITGA1	0	1	0	0	1	0	0	0	0	0
COL6A5_ITGA10	0	1	0	0	1	0	0	0	0	0
COL6A5_ITGA11	0	1	0	0	1	0	0	0	0	0
COL6A5_ITGA2	0	1	0	0	1	0	0	0	0	0
COL6A5_ITGA3	0	1	0	0	0	0	0	0	0	0
COL6A5_ITGA9	0	1	0	0	0	0	0	0	0	0
COL6A5_ITGAV	0	1	0	0	0	0	0	0	0	0
COL6A5_ITGB1	0	1	0	0	1	0	0	0	0	0
COL6A5_ITGB8	0	1	0	0	0	0	0	0	0	0
COL6A5_SDC1	0	1	0	0	0	0	0	0	0	0
COL6A5_SDC4	0	1	0	0	0	0	0	0	0	0
COL6A6_CD44	0	1	0	0	0	0	0	0	0	0
COL6A6_DDR1	0	0	0	0	1	0	0	0	0	0
COL6A6_GP6	0	1	0	0	0	0	0	0	0	0
COL6A6_ITGA1	0	1	0	0	1	0	0	0	0	0
COL6A6_ITGA10	0	1	0	0	1	0	0	0	0	0
COL6A6_ITGA11	0	1	0	0	1	0	0	0	0	0
COL6A6_ITGA2	0	1	0	0	1	0	0	0	0	0
COL6A6_ITGA3	0	1	0	0	0	0	0	0	0	0
COL6A6_ITGA9	0	1	0	0	0	0	0	0	0	0
COL6A6_ITGAV	0	1	0	0	0	0	0	0	0	0
COL6A6_ITGB1	0	1	0	0	1	0	0	0	0	0
COL6A6_ITGB8	0	1	0	0	0	0	0	0	0	0
COL6A6_SDC1	0	1	0	0	0	0	0	0	0	0
COL6A6_SDC4	0	1	0	0	0	0	0	0	0	0
COL7A1_ITGA1	0	0	0	0	1	0	0	0	0	0
COL7A1_ITGA10	0	0	0	0	1	0	0	0	0	0
COL7A1_ITGA11	0	0	0	0	1	0	0	0	0	0
COL7A1_ITGA2	0	0	0	0	1	1	0	1	1	1
COL7A1_ITGB1	0	0	0	0	1	1	0	1	1	1
COL8A1_DDR1	0	0	0	0	1	0	0	0	0	0
COL8A1_ITGA1	0	0	0	1	1	1	1	1	1	1
COL8A1_ITGA10	0	0	0	0	1	0	0	0	0	0
COL8A1_ITGA11	0	0	0	0	1	0	0	0	0	0
COL8A1_ITGA2	0	0	0	1	1	1	1	1	1	1
COL8A1_ITGB1	0	0	0	0	1	0	0	0	0	0
COL8A2_ITGA1	0	0	0	0	1	0	0	0	0	0
COL8A2_ITGA10	0	0	0	0	1	0	0	0	0	0
COL8A2_ITGA11	0	0	0	0	1	0	0	0	0	0
COL8A2_ITGA2	0	0	0	0	1	0	0	0	0	0
COL8A2_ITGB1	0	0	0	0	1	0	0	0	0	0
COL8A2_SLC4A11	0	0	0	0	0	0	0	0	0	1
COL9A1_CD44	0	1	0	0	0	0	0	0	0	0
COL9A1_GP6	0	1	0	0	0	0	0	0	0	0
COL9A1_ITGA1	0	1	0	0	1	0	0	0	0	0
COL9A1_ITGA10	0	1	0	0	1	0	0	0	0	0
COL9A1_ITGA11	0	1	0	0	1	0	0	0	0	0
COL9A1_ITGA2	0	1	0	0	1	0	0	0	0	0
COL9A1_ITGA3	0	1	0	0	0	0	0	0	0	0
COL9A1_ITGA9	0	1	0	0	0	0	0	0	0	0
COL9A1_ITGAV	0	1	0	0	0	0	0	0	0	0
COL9A1_ITGB1	0	1	0	0	1	0	0	0	1	1
COL9A1_ITGB8	0	1	0	0	0	0	0	0	0	0
COL9A1_MAG	0	0	0	1	0	1	1	1	1	1
COL9A1_SDC1	0	1	0	0	0	0	0	0	0	0
COL9A1_SDC4	0	1	0	0	0	0	0	0	0	0
COL9A2_CD44	0	1	0	0	0	0	0	0	0	0
COL9A2_GP6	0	1	0	0	0	0	0	0	0	0
COL9A2_ITGA1	0	1	0	0	1	0	0	0	0	0
COL9A2_ITGA10	0	1	0	0	1	0	0	0	0	0
COL9A2_ITGA11	0	1	0	0	1	0	0	0	0	0
COL9A2_ITGA2	0	1	0	0	1	0	0	0	0	0
COL9A2_ITGA3	0	1	0	0	0	0	0	0	0	0
COL9A2_ITGA9	0	1	0	0	0	0	0	0	0	0
COL9A2_ITGAV	0	1	0	0	0	0	0	0	0	0
COL9A2_ITGB1	0	1	0	0	1	0	0	0	1	1
COL9A2_ITGB8	0	1	0	0	0	0	0	0	0	0
COL9A2_MAG	0	0	0	1	0	1	1	1	1	1
COL9A2_SDC1	0	1	0	0	0	0	0	0	0	0
COL9A2_SDC4	0	1	0	0	0	0	0	0	0	0
COL9A3_CD44	0	1	0	0	0	0	0	0	0	0
COL9A3_GP6	0	1	0	0	0	0	0	0	0	0
COL9A3_ITGA1	0	1	0	0	1	0	0	0	0	0
COL9A3_ITGA10	0	1	0	0	1	0	0	0	0	0
COL9A3_ITGA11	0	1	0	0	1	0	0	0	0	0
COL9A3_ITGA2	0	1	0	0	1	0	0	0	0	0
COL9A3_ITGA3	0	1	0	0	0	0	0	0	0	0
COL9A3_ITGA9	0	1	0	0	0	0	0	0	0	0
COL9A3_ITGAV	0	1	0	0	0	0	0	0	0	0
COL9A3_ITGB1	0	1	0	0	1	0	0	0	1	1
COL9A3_ITGB8	0	1	0	0	0	0	0	0	0	0
COL9A3_MAG	0	0	0	1	0	1	1	1	1	1
COL9A3_SDC1	0	1	0	0	0	0	0	0	0	0
COL9A3_SDC4	0	1	0	0	0	0	0	0	0	0
COLQ_MUSK	0	0	0	1	0	1	1	1	1	1
COMP_CD36	0	1	0	0	0	0	0	0	0	1
COMP_CD47	0	1	0	0	0	0	1	0	0	0
COMP_ITGA3	0	1	0	0	0	0	0	0	0	0
COMP_ITGA5	0	0	0	0	0	0	1	0	0	0
COMP_ITGAV	0	1	0	0	0	0	0	0	0	0
COMP_ITGB1	0	1	0	0	0	0	0	0	1	1
COMP_ITGB3	0	1	0	0	0	0	1	0	1	1
COMP_SDC1	0	1	0	0	0	0	0	0	0	0
COMP_SDC4	0	1	0	0	0	0	0	0	0	0
COPA_EGFR	0	0	1	0	0	0	0	0	0	0
COPA_GNB1	0	0	1	0	0	0	0	0	0	0
COPA_XK	0	0	1	0	0	0	0	0	0	0
COPA_NTRK1	0	0	1	0	0	0	0	0	0	0
COPA_P2RY6	0	0	1	0	0	0	0	0	0	0
CORT_ADRA2A	0	0	0	0	0	0	0	0	1	1
CORT_GHSR	0	0	1	1	0	1	1	1	1	1
CORT_GRM7	0	0	0	0	0	0	0	0	1	1
CORT_MRGPRX2	0	0	1	1	0	1	1	1	1	1
CORT_MTNR1A	0	0	0	0	0	0	0	0	1	1
CORT_SSR1	0	0	1	0	0	0	0	0	0	0
CORT_SSR4	0	0	1	0	0	0	0	0	0	0
CORT_SSTR1	0	1	0	1	0	1	1	1	1	1
CORT_SSTR2	0	1	0	1	0	1	1	1	1	1
CORT_SSTR3	0	1	0	1	0	1	1	1	1	1
CORT_SSTR4	0	1	0	1	0	1	1	1	1	1
CORT_SSTR5	0	1	0	1	0	1	1	1	1	1
CPAMD8_SCTR	0	0	0	1	0	1	1	1	1	1
CP_SLC40A1	0	0	0	1	0	1	1	1	1	1
CRH_ADCYAP1R1	0	0	0	0	0	0	0	0	1	1
CRH_ADRB2	0	0	0	0	0	0	0	0	1	1
CRH_ADRB3	0	0	0	0	0	0	0	0	1	1
CRH_CRHR1	1	1	0	1	0	1	1	1	1	1
CRH_CRHR2	1	1	1	1	0	1	1	1	1	1
CRH_GPR20	0	0	0	0	0	0	0	0	1	1
CRH_GPR84	0	0	0	0	0	0	0	0	1	1
CRH_MC2R	0	0	0	1	0	1	0	1	1	1
CRH_PTH1R	0	0	0	0	0	0	0	0	1	1
CRH_RAMP2	0	0	0	0	0	0	0	0	1	1
CRH_RAMP3	0	0	0	0	0	0	0	0	1	1
CRH_TSHR	0	0	0	0	0	0	0	0	1	1
CRH_VIPR1	0	0	0	0	0	0	0	0	1	1
CRISP2_CATSPER1	0	0	0	0	0	0	0	0	0	1
CRISP3_A1BG	0	0	0	0	0	0	0	0	0	1
CRLF1_CNTFR	0	0	0	0	1	0	1	0	0	0
CRLF1_IL6ST	0	0	0	0	1	0	0	0	0	0
CRP_CR1	0	0	0	0	0	0	0	0	0	1
CRP_OLR1	0	0	0	1	0	1	1	1	1	1
CRTAM_CADM1	0	0	0	0	0	0	1	0	0	0
CSF1_CALCR	0	0	1	0	0	0	0	0	0	0
CSF1_CSF1R	1	1	1	1	1	1	1	1	1	1
CSF1_XK	0	0	1	0	0	0	0	0	0	0
CSF1_SIRPA	0	0	1	0	0	0	0	0	0	1
CSF2_CSF1R	0	0	1	1	0	1	0	1	1	1
CSF2_CSF2RA	1	1	1	1	1	1	1	1	1	1
CSF2_CSF2RB	1	1	1	1	1	1	1	1	1	1
CSF2_CSF3R	1	0	0	1	0	1	1	1	1	1
CSF2_IL3RA	1	0	0	1	0	1	1	1	1	1
CSF2_ITGA9	0	0	0	0	0	1	0	1	1	1
CSF2_ITGB1	0	0	0	0	0	1	0	1	1	1
CSF2_SDC2	0	0	0	1	0	1	1	1	1	1
CSF3_CSF1R	0	0	1	1	0	1	0	1	1	1
CSF3_CSF3R	1	1	1	1	1	1	1	1	1	1
CSH1_PRLR	1	0	0	1	0	1	1	1	1	1
CSH2_PRLR	1	0	0	1	0	1	0	1	1	1
CSHL1_GHR	0	0	0	0	0	1	0	1	1	1
CSHL1_PRLR	0	0	0	1	0	1	0	1	1	0
CSPG4_ITGA3	0	1	0	0	0	0	0	0	0	0
CSPG4_ITGB1	0	1	0	0	0	0	0	0	0	0
CTF1_IL6ST	1	1	0	1	1	1	1	1	1	1
CTF1_LIFR	1	1	0	1	1	1	1	1	1	1
CTHRC1_FZD3	0	0	0	1	0	1	1	1	1	1
CTHRC1_FZD5	0	0	0	1	0	1	1	1	1	1
CTHRC1_FZD6	0	0	0	1	0	1	1	1	1	1
CTHRC1_ROR2	0	0	0	0	0	0	1	0	0	0
CTLA4_CD80	0	0	1	0	0	0	0	0	0	0
CTLA4_CD86	0	0	1	0	0	0	0	0	0	0
CTSG_F2R	0	1	0	0	0	0	0	0	0	0
CTSG_F2RL1	0	1	0	0	0	0	0	0	0	0
CTSG_F2RL2	0	1	0	0	0	0	0	0	0	0
CTSG_F2RL3	0	1	0	0	0	0	0	0	0	0
CTSG_PARD3	0	1	0	0	0	0	0	0	0	0
CUBN_LRP2	0	0	0	1	0	1	0	1	1	1
CX3CL1_CX3CR1	1	1	0	1	1	1	1	1	1	1
CX3CL1_ITGAV	0	0	0	0	0	0	1	0	0	0
CX3CL1_ITGB3	0	0	0	0	0	0	1	0	0	0
CXADR_CXADR	0	0	0	0	0	0	1	0	0	0
CXADR_JAML	0	0	0	0	0	0	1	0	0	0
CXCL10_ACKR1	0	1	0	0	0	0	0	0	0	0
CXCL10_ADRA2A	0	0	0	0	0	0	0	0	1	1
CXCL10_CCR3	1	0	0	1	1	1	1	1	1	1
CXCL10_CXCR3	1	1	0	1	1	1	1	1	1	1
CXCL10_DPP4	0	0	0	0	0	0	0	0	0	1
CXCL10_GRM7	0	0	0	0	0	0	0	0	1	1
CXCL10_MTNR1A	0	0	0	0	0	0	0	0	1	1
CXCL10_SDC4	0	0	0	1	0	1	1	1	1	1
CXCL11_ACKR1	0	1	0	0	0	0	0	0	1	1
CXCL11_ACKR3	0	1	0	1	1	1	1	1	1	1
CXCL11_ADRA2A	0	0	0	0	0	0	0	0	1	1
CXCL11_CCR3	1	0	0	1	1	1	1	1	1	1
CXCL11_CCR5	0	0	0	0	1	0	0	0	0	0
CXCL11_CXCR3	1	1	0	1	1	1	1	1	1	1
CXCL11_DPP4	0	0	0	0	0	0	0	0	0	1
CXCL11_GRM7	0	0	0	0	0	0	0	0	1	1
CXCL11_MTNR1A	0	0	0	0	0	0	0	0	1	1
CXCL12_ACKR2	1	0	0	0	0	0	0	0	0	0
CXCL12_ACKR3	0	1	1	1	1	1	1	1	1	1
CXCL12_ADRA2A	0	0	0	0	0	0	0	0	1	1
CXCL12_AVPR1A	0	0	0	0	0	0	0	0	0	1
CXCL12_CCR4	1	0	0	0	0	1	0	1	1	1
CXCL12_CD4	0	0	0	1	0	1	1	1	1	1
CXCL12_CXCR3	1	0	1	1	0	1	1	1	1	1
CXCL12_CXCR4	1	1	1	1	1	1	1	1	1	1
CXCL12_DPP4	0	0	1	0	0	0	0	0	0	1
CXCL12_GRM7	0	0	0	0	0	0	0	0	1	1
CXCL12_ITGA4	0	0	0	0	0	0	1	0	0	0
CXCL12_ITGA5	0	0	0	0	0	0	1	0	0	0
CXCL12_ITGAV	0	0	0	0	0	0	1	0	0	0
CXCL12_ITGB1	0	0	0	1	0	1	1	1	1	1
CXCL12_ITGB3	0	0	0	0	0	0	1	0	0	0
CXCL12_MTNR1A	0	0	0	0	0	0	0	0	1	1
CXCL12_SDC4	0	0	0	0	0	1	0	1	1	1
CXCL13_ACKR1	0	1	0	0	0	0	0	0	0	0
CXCL13_ACKR2	1	0	0	1	0	1	1	1	1	0
CXCL13_ACKR4	0	0	0	1	1	1	1	1	1	1
CXCL13_ADRA2A	0	0	0	0	0	0	0	0	1	1
CXCL13_CCR10	0	0	0	0	0	0	0	0	0	1
CXCL13_CXCR3	1	1	0	1	1	1	1	1	1	1
CXCL13_CXCR5	1	1	0	1	1	1	1	1	1	1
CXCL13_GRM7	0	0	0	0	0	0	0	0	1	1
CXCL13_HTR2A	0	0	0	0	0	1	0	1	1	0
CXCL13_MTNR1A	0	0	0	0	0	0	0	0	1	1
CXCL13_OPRD1	0	0	0	0	0	1	0	1	1	1
CXCL14_CXCR4	1	0	0	0	0	0	1	0	0	1
CXCL16_ADRA2A	0	0	0	0	0	0	0	0	1	1
CXCL16_CXCR6	1	1	0	1	1	1	1	1	1	1
CXCL16_GRM7	0	0	0	0	0	0	0	0	1	1
CXCL16_MTNR1A	0	0	0	0	0	0	0	0	1	1
CXCL17_GPR35	0	0	1	0	0	0	1	0	0	1
CXCL1_ACKR1	0	1	0	1	1	1	1	1	1	1
CXCL1_ADRA2A	0	0	0	0	0	0	0	0	1	1
CXCL1_CXCR1	1	1	0	1	1	1	1	1	1	1
CXCL1_CXCR2	1	1	0	1	1	1	1	1	1	1
CXCL1_GRM7	0	0	0	0	0	0	0	0	1	1
CXCL1_MTNR1A	0	0	0	0	0	0	0	0	1	1
CXCL2_ACKR1	0	1	0	0	1	0	0	0	0	0
CXCL2_ADRA2A	0	0	0	0	0	0	0	0	1	1
CXCL2_CXCR1	1	1	1	1	0	1	1	1	1	1
CXCL2_CXCR2	1	1	1	1	1	1	1	1	1	1
CXCL2_DPP4	0	0	1	0	0	0	0	0	0	1
CXCL2_GRM7	0	0	0	0	0	0	0	0	1	1
CXCL2_MTNR1A	0	0	0	0	0	0	0	0	1	1
CXCL2_XCR1	1	0	0	1	0	1	1	1	1	1
CXCL3_ACKR1	0	1	0	0	0	0	0	0	0	0
CXCL3_ADRA2A	0	0	0	0	0	0	0	0	1	1
CXCL3_CXCR1	1	1	1	1	0	1	1	1	1	1
CXCL3_CXCR2	1	1	1	1	1	1	1	1	1	1
CXCL3_GRM7	0	0	0	0	0	0	0	0	1	1
CXCL3_MTNR1A	0	0	0	0	0	0	0	0	1	1
CXCL5_ACKR1	0	1	1	1	0	1	1	1	1	1
CXCL5_ADRA2A	0	0	0	0	0	0	0	0	1	1
CXCL5_CXCR1	1	1	1	1	0	1	1	1	1	1
CXCL5_CXCR2	1	1	1	1	1	1	1	1	1	1
CXCL5_GRM7	0	0	0	0	0	0	0	0	1	1
CXCL5_MTNR1A	0	0	0	0	0	0	0	0	1	1
CXCL6_ACKR1	0	1	0	0	0	0	0	0	1	1
CXCL6_ADRA2A	0	0	0	0	0	0	0	0	1	1
CXCL6_CXCR1	1	1	1	1	1	1	1	1	1	1
CXCL6_CXCR2	1	1	1	1	1	1	1	1	1	1
CXCL6_GRM7	0	0	0	0	0	0	0	0	1	1
CXCL6_MTNR1A	0	0	0	0	0	0	0	0	1	1
CXCL8_ACKR1	0	1	1	1	1	1	1	1	1	1
CXCL8_ADRA2A	0	0	0	0	0	0	0	0	1	1
CXCL8_CD79A	0	0	0	0	0	1	0	1	1	1
CXCL8_CXCR1	1	1	1	1	1	1	1	1	1	1
CXCL8_CXCR2	1	1	1	1	1	1	1	1	1	1
CXCL8_GRM7	0	0	0	0	0	0	0	0	1	1
CXCL8_KDR	0	0	0	0	0	1	0	1	1	1
CXCL8_MTNR1A	0	0	0	0	0	0	0	0	1	1
CXCL8_SDC1	0	0	0	1	0	1	1	1	1	1
CXCL8_SDC2	0	0	0	1	1	1	1	1	1	1
CXCL8_SDC3	0	0	0	0	0	1	0	1	1	1
CXCL9_ACKR1	0	1	0	0	0	0	0	0	0	0
CXCL9_ADRA2A	0	0	0	0	0	0	0	0	1	1
CXCL9_CCR3	1	0	0	1	1	1	1	1	1	1
CXCL9_CXCR3	1	1	1	1	1	1	1	1	1	1
CXCL9_DPP4	0	0	1	0	0	0	0	0	0	1
CXCL9_FCGR2A	0	0	0	0	0	0	0	0	0	1
CXCL9_GRM7	0	0	0	0	0	0	0	0	1	1
CXCL9_KIR2DL3	0	0	0	0	0	0	0	0	0	1
CXCL9_MTNR1A	0	0	0	0	0	0	0	0	1	1
CXCL9_XK	0	0	1	0	0	0	0	0	0	0
CYTL1_CCR2	0	0	0	0	0	0	1	0	0	0
DAG1_LAMA4	0	0	0	0	0	0	1	0	0	0
DCN_EGFR	0	0	0	1	1	1	1	1	1	1
DCN_ERBB4	1	0	0	1	1	1	1	1	1	1
DCN_KDR	0	0	0	0	1	0	0	0	0	0
DCN_MET	1	0	0	1	1	1	1	1	1	1
DCN_TLR2	0	0	0	0	0	0	1	0	0	0
DCN_TLR4	0	0	0	0	0	0	1	0	0	0
DEFB103A_CCR2	0	0	0	0	0	0	0	0	1	1
DEFB103A_CCR6	0	0	0	1	0	1	1	1	1	1
DEFB103B_CCR2	0	0	0	1	0	1	1	1	1	1
DEFB103B_CCR6	0	0	0	1	0	1	1	1	1	1
DEFB106A_CCR2	0	0	0	0	0	0	1	0	1	1
DEFB1_CCR6	0	0	0	1	0	1	1	1	1	1
DEFB4A_CCR6	0	0	0	1	0	1	1	1	1	1
DEFB4A_TLR4	0	0	0	1	0	1	1	1	1	1
DEFB4B_CCR6	0	0	0	1	0	1	1	1	0	1
DHH_BOC	0	0	0	1	0	1	1	1	1	1
DHH_CDON	0	0	0	1	0	1	1	1	1	1
DHH_HHIP	0	0	0	1	0	1	1	1	1	1
DHH_PTCH1	0	1	0	1	0	1	1	1	1	1
DHH_PTCH2	0	1	0	1	0	1	1	1	1	1
DHH_SMO	0	1	0	0	0	0	0	0	0	0
DKK1_KREMEN1	0	0	0	1	0	1	1	1	1	1
DKK1_KREMEN2	0	0	0	1	0	1	1	1	1	1
DKK1_LRP4	0	0	0	0	0	0	1	0	0	0
DKK1_LRP5	1	0	0	1	0	1	1	1	1	1
DKK1_LRP6	1	0	0	1	0	1	1	1	1	1
DKK2_KREMEN1	0	0	0	0	0	0	1	0	0	0
DKK2_KREMEN2	0	0	0	1	0	1	1	1	1	1
DKK2_LRP5	1	0	0	0	0	0	1	0	0	0
DKK2_LRP6	1	0	0	1	0	1	1	1	1	1
DKK3_KREMEN1	0	0	0	0	0	0	0	0	0	1
DKK4_KREMEN1	0	0	0	0	0	0	1	0	0	0
DKK4_KREMEN2	0	0	0	0	0	0	1	0	0	0
DKK4_LRP5	1	0	0	0	0	0	0	0	0	1
DKK4_LRP6	1	0	0	0	0	0	1	0	0	1
DLK1_XK	0	0	1	0	0	0	0	0	0	0
DLK1_NOTCH1	0	1	0	1	0	1	1	1	1	1
DLK1_NOTCH2	0	1	0	0	0	1	1	1	1	1
DLK1_NOTCH3	0	1	0	0	0	1	1	1	1	1
DLK1_NOTCH4	0	1	0	0	0	1	1	1	1	0
DLK2_NOTCH1	0	0	0	1	0	1	1	1	1	1
DLL1_XK	0	0	1	0	0	0	0	0	0	0
DLL1_NOTCH1	1	1	0	1	1	1	1	1	1	1
DLL1_NOTCH2	1	1	0	1	1	1	1	1	1	1
DLL1_NOTCH3	1	1	0	1	1	1	1	1	1	1
DLL1_NOTCH4	1	1	0	0	0	1	1	1	1	1
DLL3_XK	0	0	1	0	0	0	0	0	0	0
DLL3_NOTCH1	1	1	0	0	1	1	1	1	1	1
DLL3_NOTCH2	1	1	0	0	1	1	1	1	1	1
DLL3_NOTCH3	1	1	0	0	1	1	1	1	1	1
DLL3_NOTCH4	1	1	0	0	1	1	1	1	1	1
DLL4_XK	0	0	1	0	0	0	0	0	0	0
DLL4_NOTCH1	1	1	0	1	1	1	1	1	1	1
DLL4_NOTCH2	1	1	0	1	1	1	1	1	1	1
DLL4_NOTCH3	1	1	0	1	1	1	1	1	1	1
DLL4_NOTCH4	1	1	0	1	0	1	1	1	1	1
DMP1_ITGAV	0	1	0	0	0	0	0	0	0	0
DMP1_ITGB3	0	1	0	0	0	0	0	0	1	1
DMP1_PHEX	0	0	0	0	0	0	0	0	0	1
DNAJB11_PRTG	0	0	0	0	0	0	1	0	0	0
DRAXIN_DCC	0	0	0	0	0	0	0	0	0	1
DSC1_DSG1	0	1	0	0	1	0	1	0	1	1
DSC1_DSG2	0	1	0	0	1	0	1	0	1	1
DSC1_DSG3	0	0	0	0	1	0	1	0	0	1
DSC1_DSG4	0	0	0	0	1	0	1	0	0	0
DSC2_DSG1	0	1	0	0	1	0	1	0	1	1
DSC2_DSG2	0	1	0	0	1	0	1	0	1	1
DSC2_DSG3	0	0	0	0	1	0	1	0	0	0
DSC2_DSG4	0	0	0	0	1	0	1	0	0	0
DSC3_DSG1	0	0	0	0	0	0	0	0	0	1
